expenditure_category,election_period,amount,reg_no,id
Travel & Lodging,2006-2008,259.81,CC10479,7723
Postage/Mailing,2006-2008,1218,CC10479,7724
Lease/Rent,2006-2008,50,CC10479,7725
Printing,2006-2008,5063.02,CC10479,7726
Bank Charges & Adjustments,2006-2008,70.25,CC10479,7727
Advertising,2006-2008,16063.58,CC10479,7728
Other,2008-2010,1354.41,CC10479,7729
Printing,2006-2008,180,CC10480,7730
Office Supplies,2006-2008,129.99,CC10480,7731
Professional Services,2006-2008,1200,CC10480,7732
Lease/Rent,2006-2008,416.66,CC10480,7733
Advertising,2006-2008,1635.4,CC10480,7734
Other,2006-2008,177.84,CC10480,7735
Lease/Rent,2006-2008,175,CC10481,7736
"Surveys, Polls & Voter Lists",2006-2008,197.36,CC10481,7737
Advertising,2006-2008,312.5,CC10481,7738
Printing,2006-2008,330.2,CC10481,7739
Professional Services,2006-2008,222.85,CC10481,7740
Travel & Lodging,2006-2008,60,CC10481,7741
Durable Assets,2006-2008,911.44,CC10481,7742
Food & Beverages,2006-2008,50,CC10481,7743
Printing,2006-2008,2914.87,CC10482,7744
Advertising,2006-2008,2670.84,CC10482,7745
Durable Assets,2006-2008,282.26,CC10483,7746
Contribution to Political Party,2006-2008,250,CC10483,7747
Postage/Mailing,2006-2008,505.79,CC10483,7748
Filing Fee,2006-2008,25,CC10483,7749
Other,2006-2008,0,CC10483,7750
Advertising,2006-2008,516.95,CC10483,7751
Office Supplies,2006-2008,653.18,CC10483,7752
Bank Charges & Adjustments,2006-2008,45.15,CC10483,7753
Utilities,2006-2008,300,CC10487,7754
Durable Assets,2006-2008,650,CC10487,7755
Printing,2006-2008,600,CC10487,7756
Food & Beverages,2006-2008,1000,CC10487,7757
Food & Beverages,2008-2010,750,CC10487,7758
Advertising,2008-2010,250,CC10487,7759
Vehicle,2008-2010,700,CC10487,7760
Printing,2008-2010,975,CC10487,7761
Office Supplies,2008-2010,100,CC10487,7762
Office Supplies,2006-2008,632.25,CC10488,7763
Professional Services,2006-2008,1562.7,CC10488,7764
Postage/Mailing,2006-2008,567,CC10488,7765
Bank Charges & Adjustments,2006-2008,19.75,CC10488,7766
Durable Assets,2006-2008,148.07,CC10488,7767
Advertising,2006-2008,16057.71,CC10488,7768
Other,2006-2008,2227.99,CC10488,7769
Food & Beverages,2006-2008,5220.31,CC10488,7770
Printing,2006-2008,1883.32,CC10488,7771
Printing,2008-2010,159.37,CC10488,7772
Professional Services,2008-2010,800,CC10488,7773
Food & Beverages,2008-2010,2994.86,CC10488,7774
Office Supplies,2008-2010,2407.69,CC10488,7775
Durable Assets,2008-2010,883.89,CC10488,7776
Contribution to Community Organization,2008-2010,986,CC10488,7777
Utilities,2008-2010,376.86,CC10488,7778
Advertising,2008-2010,1763.23,CC10488,7779
Other,2008-2010,2780,CC10488,7780
Printing,2006-2008,211.98,CC10489,7781
Food & Beverages,2006-2008,1716.94,CC10489,7782
Lease/Rent,2006-2008,900,CC10489,7783
Advertising,2006-2008,5925.63,CC10489,7784
Other,2010-2012,1814.03,CC10489,7785
Other,2006-2008,0,CC10491,7786
Advertising,2006-2008,2820.03,CC10491,7787
Printing,2008-2010,441.12,CC10491,7788
Bank Charges & Adjustments,2006-2008,2.5,CC10492,7789
Advertising,2006-2008,2829.35,CC10492,7790
Food & Beverages,2006-2008,86.62,CC10492,7791
Other,2006-2008,392.87,CC10492,7792
Advertising,2008-2010,1599.42,CC10492,7793
Other,2008-2010,309.99,CC10492,7794
Office Supplies,2008-2010,9.16,CC10492,7795
Food & Beverages,2008-2010,2785.96,CC10492,7796
Postage/Mailing,2008-2010,38.08,CC10492,7797
Printing,2010-2012,605.21,CC10492,7798
Postage/Mailing,2010-2012,487.01,CC10492,7799
Travel & Lodging,2010-2012,266.96,CC10492,7800
Food & Beverages,2010-2012,661.6,CC10492,7801
Other,2010-2012,430.26,CC10492,7802
Advertising,2010-2012,6638.67,CC10492,7803
Advertising,2012-2014,342.63,CC10492,7804
Office Supplies,2006-2008,546.51,CC10494,7805
Filing Fee,2006-2008,250,CC10494,7806
Contribution to Community Organization,2006-2008,33.46,CC10494,7807
Lease/Rent,2006-2008,45,CC10494,7808
Advertising,2006-2008,2516.8,CC10494,7809
Food & Beverages,2006-2008,2734.73,CC10494,7810
Hawaii Election Campaign Fund,2006-2008,50,CC10494,7811
Postage/Mailing,2006-2008,14354.99,CC10494,7812
Printing,2008-2010,202.09,CC10494,7813
Insurance,2008-2010,366.24,CC10494,7814
Lease/Rent,2008-2010,133.86,CC10494,7815
Postage/Mailing,2008-2010,404.15,CC10494,7816
Advertising,2008-2010,1160.63,CC10494,7817
Professional Services,2008-2010,2307.18,CC10494,7818
Travel & Lodging,2008-2010,8,CC10494,7819
Contribution to Political Party,2008-2010,115,CC10494,7820
Contribution to Community Organization,2008-2010,4889.18,CC10494,7821
Other,2008-2010,943.67,CC10494,7822
Food & Beverages,2008-2010,5289.36,CC10494,7823
Candidate Fundraiser Tickets,2008-2010,1073.6,CC10494,7824
Office Supplies,2008-2010,68.46,CC10494,7825
Utilities,2010-2012,1234.76,CC10494,7826
Candidate Fundraiser Tickets,2010-2012,100,CC10494,7827
Lease/Rent,2010-2012,321.25,CC10494,7828
Bank Charges & Adjustments,2010-2012,430.22,CC10494,7829
Advertising,2010-2012,23078.83,CC10494,7830
Printing,2010-2012,10145.3,CC10494,7831
Postage/Mailing,2010-2012,18641.94,CC10494,7832
Durable Assets,2010-2012,159.98,CC10494,7833
Office Supplies,2010-2012,3738.31,CC10494,7834
Contribution to Community Organization,2010-2012,6026.33,CC10494,7835
"Surveys, Polls & Voter Lists",2010-2012,8,CC10494,7836
Food & Beverages,2010-2012,14152.9,CC10494,7837
Professional Services,2010-2012,8767.66,CC10494,7838
Other,2010-2012,12165.15,CC10494,7839
Travel & Lodging,2010-2012,1137.82,CC10494,7840
Hawaii Election Campaign Fund,2010-2012,574,CC10494,7841
Utilities,2012-2014,52.43,CC10494,7842
Lease/Rent,2012-2014,30,CC10494,7843
Bank Charges & Adjustments,2012-2014,495.39,CC10494,7844
"Surveys, Polls & Voter Lists",2012-2014,603.72,CC10494,7845
Candidate Fundraiser Tickets,2012-2014,10385.29,CC10494,7846
Contribution to Political Party,2012-2014,525,CC10494,7847
Postage/Mailing,2012-2014,6380.75,CC10494,7848
Printing,2012-2014,28277.69,CC10494,7849
Professional Services,2012-2014,13029.85,CC10494,7850
Advertising,2012-2014,41773.89,CC10494,7851
Office Supplies,2012-2014,1734.17,CC10494,7852
Contribution to Community Organization,2012-2014,13439.07,CC10494,7853
Filing Fee,2012-2014,550,CC10494,7854
Food & Beverages,2012-2014,28027.53,CC10494,7855
Other,2012-2014,6414.04,CC10494,7856
Travel & Lodging,2012-2014,2160.1,CC10494,7857
Postage/Mailing,2014-2016,4945.38,CC10494,7858
Travel & Lodging,2014-2016,290.4,CC10494,7859
Bank Charges & Adjustments,2014-2016,327.85,CC10494,7860
Civic or Community Group Membership,2014-2016,679,CC10494,7861
Candidate Fundraiser Tickets,2014-2016,2000,CC10494,7862
Contribution to Political Party,2014-2016,355,CC10494,7863
Food & Beverages,2014-2016,13740.95,CC10494,7864
Office Supplies,2014-2016,1961.65,CC10494,7865
Printing,2014-2016,14751.32,CC10494,7866
Professional Services,2014-2016,56019.03,CC10494,7867
Advertising,2014-2016,10637.61,CC10494,7868
Contribution to Community Organization,2014-2016,18018.21,CC10494,7869
Other,2014-2016,5236.51,CC10494,7870
Postage/Mailing,2016-2018,235.52,CC10494,7871
Advertising,2016-2018,1850,CC10494,7872
Printing,2016-2018,7414.05,CC10494,7873
Candidate Fundraiser Tickets,2016-2018,1250,CC10494,7874
Professional Services,2016-2018,83.77,CC10494,7875
Bank Charges & Adjustments,2016-2018,384.78,CC10494,7876
Contribution to Political Party,2016-2018,32.64,CC10494,7877
Contribution to Community Organization,2016-2018,970,CC10494,7878
Other,2016-2018,443.02,CC10494,7879
Food & Beverages,2016-2018,3493.16,CC10494,7880
Office Supplies,2016-2018,70.08,CC10494,7881
Contribution to Community Organization,2006-2008,75,CC10496,7882
Office Supplies,2006-2008,67.27,CC10496,7883
Postage/Mailing,2006-2008,1849.35,CC10496,7884
Bank Charges & Adjustments,2006-2008,10,CC10496,7885
Other,2006-2008,1632.46,CC10496,7886
Printing,2006-2008,1737.03,CC10496,7887
Food & Beverages,2006-2008,8.55,CC10496,7888
Advertising,2006-2008,478.01,CC10496,7889
Other,2006-2008,3044.44,CC10497,7890
Food & Beverages,2006-2008,300,CC10497,7891
Postage/Mailing,2006-2008,3946.17,CC10497,7892
Office Supplies,2006-2008,91.86,CC10497,7893
Bank Charges & Adjustments,2006-2008,5,CC10497,7894
Printing,2006-2008,14631.14,CC10497,7895
"Surveys, Polls & Voter Lists",2006-2008,197.36,CC10497,7896
Office Supplies,2008-2010,629.13,CC10497,7897
Food & Beverages,2008-2010,1180.2,CC10497,7898
Candidate Fundraiser Tickets,2008-2010,200,CC10497,7899
Contribution to Community Organization,2008-2010,3234.06,CC10497,7900
Contribution to Political Party,2008-2010,250,CC10497,7901
Bank Charges & Adjustments,2006-2008,93.37,CC10498,7902
Professional Services,2006-2008,350,CC10498,7903
Filing Fee,2006-2008,25,CC10498,7904
Postage/Mailing,2006-2008,68.42,CC10498,7905
Utilities,2006-2008,172.62,CC10498,7906
Advertising,2006-2008,58998.49,CC10498,7907
Printing,2006-2008,2364.28,CC10498,7908
Other,2006-2008,3159.13,CC10498,7909
Food & Beverages,2006-2008,692.43,CC10498,7910
Office Supplies,2006-2008,51.58,CC10498,7911
Bank Charges & Adjustments,2008-2010,40,CC10498,7912
Postage/Mailing,2006-2008,84,CC10499,7913
Office Supplies,2006-2008,654.65,CC10499,7914
Bank Charges & Adjustments,2006-2008,148,CC10499,7915
Printing,2006-2008,943.23,CC10499,7916
"Surveys, Polls & Voter Lists",2006-2008,127.75,CC10499,7917
Advertising,2006-2008,11087.67,CC10499,7918
Office Supplies,2006-2008,126.76,CC10501,7919
Filing Fee,2006-2008,25,CC10501,7920
Printing,2006-2008,38.54,CC10501,7921
"Surveys, Polls & Voter Lists",2006-2008,50,CC10501,7922
Other,2006-2008,2031.03,CC10501,7923
Employee Services,2006-2008,300,CC10502,7924
Food & Beverages,2006-2008,558.5,CC10502,7925
Lease/Rent,2006-2008,75,CC10502,7926
Bank Charges & Adjustments,2006-2008,5,CC10502,7927
Other,2006-2008,1803.5,CC10502,7928
Filing Fee,2010-2012,25,CC10503,7929
Other,2010-2012,150,CC10503,7930
Filing Fee,2012-2014,25,CC10503,7931
Advertising,2012-2014,638.66,CC10503,7932
Lease/Rent,2012-2014,74,CC10503,7933
Office Supplies,2012-2014,130.5,CC10503,7934
Other,2012-2014,350.56,CC10503,7935
Printing,2012-2014,400,CC10503,7936
Food & Beverages,2012-2014,286.06,CC10503,7937
Bank Charges & Adjustments,2006-2008,92.45,CC10504,7938
"Surveys, Polls & Voter Lists",2006-2008,731.29,CC10504,7939
Professional Services,2006-2008,152.41,CC10504,7940
Food & Beverages,2006-2008,4007.87,CC10504,7941
Postage/Mailing,2006-2008,2495.41,CC10504,7942
Candidate Fundraiser Tickets,2006-2008,93.19,CC10504,7943
Lease/Rent,2006-2008,583.23,CC10504,7944
Office Supplies,2006-2008,62.08,CC10504,7945
Other,2006-2008,898.98,CC10504,7946
Printing,2006-2008,22730.86,CC10504,7947
Professional Services,2008-2010,1192.9,CC10504,7948
Bank Charges & Adjustments,2008-2010,60.22,CC10504,7949
Advertising,2008-2010,7554.2,CC10504,7950
Office Supplies,2008-2010,81.81,CC10504,7951
Candidate Fundraiser Tickets,2008-2010,2500,CC10504,7952
Filing Fee,2008-2010,250,CC10504,7953
Lease/Rent,2008-2010,425.54,CC10504,7954
Other,2008-2010,5446.11,CC10504,7955
"Surveys, Polls & Voter Lists",2008-2010,310,CC10504,7956
Contribution to Community Organization,2008-2010,275,CC10504,7957
Postage/Mailing,2008-2010,7371.01,CC10504,7958
Food & Beverages,2008-2010,6863.17,CC10504,7959
Printing,2008-2010,10669.31,CC10504,7960
Lease/Rent,2010-2012,667.77,CC10504,7961
Bank Charges & Adjustments,2010-2012,4.25,CC10504,7962
Filing Fee,2010-2012,250,CC10504,7963
"Surveys, Polls & Voter Lists",2010-2012,400,CC10504,7964
Travel & Lodging,2010-2012,1532.91,CC10504,7965
Advertising,2010-2012,1240,CC10504,7966
Vehicle,2010-2012,900.32,CC10504,7967
Printing,2010-2012,9125.93,CC10504,7968
Postage/Mailing,2010-2012,3895.3,CC10504,7969
Candidate Fundraiser Tickets,2010-2012,7850,CC10504,7970
Other,2010-2012,8819.93,CC10504,7971
Office Supplies,2010-2012,281.08,CC10504,7972
Contribution to Community Organization,2010-2012,575,CC10504,7973
Food & Beverages,2010-2012,8395.56,CC10504,7974
"Surveys, Polls & Voter Lists",2012-2014,266.26,CC10504,7975
Durable Assets,2012-2014,2729.33,CC10504,7976
Filing Fee,2012-2014,275,CC10504,7977
Candidate Fundraiser Tickets,2012-2014,2350,CC10504,7978
Advertising,2012-2014,1256.23,CC10504,7979
Office Supplies,2012-2014,967.47,CC10504,7980
Professional Services,2012-2014,5000,CC10504,7981
Vehicle,2012-2014,903.84,CC10504,7982
Postage/Mailing,2012-2014,6534.96,CC10504,7983
Printing,2012-2014,16840.28,CC10504,7984
Other,2012-2014,7101.3,CC10504,7985
Contribution to Community Organization,2012-2014,3113.85,CC10504,7986
Food & Beverages,2012-2014,5441.14,CC10504,7987
Travel & Lodging,2014-2016,340.4,CC10504,7988
Lease/Rent,2014-2016,549.02,CC10504,7989
"Surveys, Polls & Voter Lists",2014-2016,523.56,CC10504,7990
Filing Fee,2014-2016,250,CC10504,7991
Printing,2014-2016,15765.97,CC10504,7992
Candidate Fundraiser Tickets,2014-2016,1200,CC10504,7993
Other,2014-2016,20631.55,CC10504,7994
Contribution to Community Organization,2014-2016,3600,CC10504,7995
Office Supplies,2014-2016,612.7,CC10504,7996
Postage/Mailing,2014-2016,14075.39,CC10504,7997
Vehicle,2014-2016,250,CC10504,7998
Professional Services,2014-2016,27648.62,CC10504,7999
Food & Beverages,2014-2016,8069.33,CC10504,8000
Other,2016-2018,392.65,CC10504,8001
Food & Beverages,2016-2018,97.36,CC10504,8002
Candidate Fundraiser Tickets,2016-2018,600,CC10504,8003
Office Supplies,2016-2018,295.27,CC10504,8004
Contribution to Community Organization,2016-2018,100,CC10504,8005
Contribution to Community Organization,2006-2008,25,CC10505,8006
Food & Beverages,2006-2008,158.67,CC10505,8007
Bank Charges & Adjustments,2006-2008,7.41,CC10505,8008
Filing Fee,2006-2008,80,CC10505,8009
Printing,2006-2008,584.9,CC10505,8010
Other,2006-2008,539.48,CC10505,8011
Travel & Lodging,2006-2008,1847.17,CC10505,8012
Office Supplies,2006-2008,359.39,CC10505,8013
Postage/Mailing,2006-2008,93.24,CC10505,8014
Advertising,2006-2008,1637.14,CC10505,8015
Office Supplies,2006-2008,120,CC10507,8016
Advertising,2006-2008,942.25,CC10507,8017
Lease/Rent,2006-2008,162.3,CC10508,8018
Bank Charges & Adjustments,2006-2008,26,CC10508,8019
"Surveys, Polls & Voter Lists",2006-2008,250,CC10508,8020
Advertising,2006-2008,97808.52,CC10508,8021
Postage/Mailing,2006-2008,19546.26,CC10508,8022
Printing,2006-2008,9368.37,CC10508,8023
Professional Services,2006-2008,47963.52,CC10508,8024
Office Supplies,2006-2008,383.97,CC10508,8025
Other,2006-2008,1131.06,CC10508,8026
Contribution to Community Organization,2006-2008,169.24,CC10508,8027
Food & Beverages,2006-2008,967.64,CC10508,8028
Bank Charges & Adjustments,2008-2010,16,CC10508,8029
Professional Services,2008-2010,5673.93,CC10508,8030
Printing,2008-2010,41.88,CC10508,8031
"Surveys, Polls & Voter Lists",2008-2010,738.21,CC10508,8032
Printing,2006-2008,1528.05,CC10513,8033
Utilities,2006-2008,373.98,CC10516,8034
Professional Services,2006-2008,1000,CC10516,8035
"Surveys, Polls & Voter Lists",2006-2008,197.36,CC10516,8036
Hawaii Election Campaign Fund,2006-2008,50,CC10516,8037
Candidate Fundraiser Tickets,2006-2008,20,CC10516,8038
Food & Beverages,2006-2008,1760.44,CC10516,8039
Postage/Mailing,2006-2008,126.42,CC10516,8040
Other,2006-2008,50,CC10516,8041
Advertising,2006-2008,2796.12,CC10516,8042
Office Supplies,2006-2008,101.88,CC10516,8043
Hawaii Election Campaign Fund,2006-2008,50,CC10517,8044
Printing,2006-2008,908.08,CC10517,8045
Other,2006-2008,716,CC10517,8046
Postage/Mailing,2006-2008,8.4,CC10519,8047
Travel & Lodging,2006-2008,124.8,CC10519,8048
Bank Charges & Adjustments,2006-2008,9.85,CC10519,8049
"Surveys, Polls & Voter Lists",2006-2008,100,CC10519,8050
Filing Fee,2006-2008,50,CC10519,8051
Professional Services,2006-2008,385.46,CC10519,8052
Office Supplies,2006-2008,450.23,CC10519,8053
Food & Beverages,2006-2008,2582.63,CC10519,8054
Advertising,2006-2008,5558.94,CC10519,8055
Office Supplies,2008-2010,173.03,CC10519,8056
Professional Services,2008-2010,23,CC10519,8057
Other,2008-2010,0,CC10519,8058
Filing Fee,2008-2010,25,CC10519,8059
Printing,2008-2010,910.2,CC10519,8060
Printing,2006-2008,375,CC10520,8061
Advertising,2006-2008,3121.74,CC10520,8062
Professional Services,2006-2008,833.33,CC10520,8063
Postage/Mailing,2006-2008,192,CC10522,8064
Contribution to Political Party,2008-2010,250,CC10522,8065
Filing Fee,2008-2010,500,CC10522,8066
Taxes,2008-2010,397.06,CC10522,8067
Insurance,2008-2010,1642.86,CC10522,8068
"Surveys, Polls & Voter Lists",2008-2010,36368.58,CC10522,8069
Lease/Rent,2008-2010,9497.6,CC10522,8070
Bank Charges & Adjustments,2008-2010,4347.05,CC10522,8071
Vehicle,2008-2010,32.23,CC10522,8072
Travel & Lodging,2008-2010,15102.31,CC10522,8073
Other,2008-2010,53649.33,CC10522,8074
Utilities,2008-2010,4643.62,CC10522,8075
Food & Beverages,2008-2010,54420.7,CC10522,8076
Printing,2008-2010,52019.09,CC10522,8077
Office Supplies,2008-2010,3550.66,CC10522,8078
Professional Services,2008-2010,206139.01,CC10522,8079
Postage/Mailing,2008-2010,71677.86,CC10522,8080
Advertising,2008-2010,508112.58,CC10522,8081
Insurance,2010-2012,1046.8,CC10522,8082
Advertising,2010-2012,8679.71,CC10522,8083
Durable Assets,2010-2012,271.95,CC10522,8084
Contribution to Political Party,2010-2012,5000,CC10522,8085
Lease/Rent,2010-2012,958.96,CC10522,8086
Utilities,2010-2012,3884.83,CC10522,8087
Professional Services,2010-2012,22163.5,CC10522,8088
Bank Charges & Adjustments,2010-2012,1692.38,CC10522,8089
Travel & Lodging,2010-2012,8186.4,CC10522,8090
Office Supplies,2010-2012,184.41,CC10522,8091
Printing,2010-2012,583.79,CC10522,8092
Other,2010-2012,18848.85,CC10522,8093
Food & Beverages,2010-2012,39001.77,CC10522,8094
Postage/Mailing,2010-2012,1127.19,CC10522,8095
Office Supplies,2012-2014,49.75,CC10522,8096
Professional Services,2012-2014,261.78,CC10522,8097
Contribution to Community Organization,2012-2014,21070,CC10522,8098
Bank Charges & Adjustments,2012-2014,81,CC10522,8099
Contribution to Political Party,2012-2014,25000,CC10522,8100
Other,2012-2014,283500,CC10522,8101
Filing Fee,2014-2016,150,CC10522,8102
Postage/Mailing,2014-2016,91.05,CC10522,8103
Contribution to Community Organization,2014-2016,1250,CC10522,8104
Hawaii Election Campaign Fund,2014-2016,627.01,CC10522,8105
Bank Charges & Adjustments,2014-2016,180,CC10522,8106
Postage/Mailing,2008-2010,42,CC10524,8107
Contribution to Community Organization,2008-2010,100,CC10524,8108
Advertising,2008-2010,623.55,CC10524,8109
"Surveys, Polls & Voter Lists",2008-2010,615.81,CC10524,8110
Office Supplies,2008-2010,1304.51,CC10524,8111
Food & Beverages,2008-2010,420.41,CC10524,8112
Contribution to Political Party,2008-2010,200,CC10524,8113
Lease/Rent,2008-2010,30,CC10524,8114
Other,2008-2010,1733.51,CC10524,8115
Bank Charges & Adjustments,2008-2010,18,CC10524,8116
Filing Fee,2008-2010,25,CC10524,8117
Printing,2008-2010,2024.36,CC10524,8118
Professional Services,2008-2010,2942.41,CC10524,8119
Other,2010-2012,200,CC10524,8120
Filing Fee,2008-2010,250,CC10525,8121
Bank Charges & Adjustments,2008-2010,230.7,CC10525,8122
"Surveys, Polls & Voter Lists",2008-2010,1583.33,CC10525,8123
Postage/Mailing,2008-2010,52427.31,CC10525,8124
Printing,2008-2010,14701.62,CC10525,8125
Lease/Rent,2008-2010,1790.82,CC10525,8126
Advertising,2008-2010,78266.98,CC10525,8127
Professional Services,2008-2010,56033.96,CC10525,8128
Other,2008-2010,42641.53,CC10525,8129
Office Supplies,2008-2010,5813.02,CC10525,8130
Food & Beverages,2008-2010,22211,CC10525,8131
Office Supplies,2010-2012,16.86,CC10525,8132
"Surveys, Polls & Voter Lists",2010-2012,186.38,CC10525,8133
Advertising,2010-2012,9977.75,CC10525,8134
Other,2010-2012,8826.65,CC10525,8135
Professional Services,2010-2012,11978.07,CC10525,8136
Food & Beverages,2010-2012,1116.91,CC10525,8137
Travel & Lodging,2010-2012,36.6,CC10525,8138
Other,2012-2014,16004.7,CC10525,8139
Food & Beverages,2012-2014,1165.81,CC10525,8140
Printing,2014-2016,35641.39,CC10525,8141
"Surveys, Polls & Voter Lists",2014-2016,500,CC10525,8142
Postage/Mailing,2014-2016,45914.97,CC10525,8143
Lease/Rent,2014-2016,154.7,CC10525,8144
Candidate Fundraiser Tickets,2014-2016,191.76,CC10525,8145
Office Supplies,2014-2016,775.01,CC10525,8146
Travel & Lodging,2014-2016,15,CC10525,8147
Bank Charges & Adjustments,2014-2016,12,CC10525,8148
