expenditure_category,election_period,amount,reg_no,id
Other,2006-2008,6937.92,CC10349,4645
Vehicle,2006-2008,484.31,CC10349,4646
Utilities,2006-2008,707.78,CC10349,4647
Filing Fee,2006-2008,258.00,CC10349,4648
Contribution to Community Organization,2006-2008,300.00,CC10349,4649
Other,2010-2012,1702.25,CC10349,4650
Office Supplies,2006-2008,306.74,CC10349,4651
Advertising,2006-2008,3497.07,CC10349,4652
Bank Charges & Adjustments,2006-2008,18.50,CC10349,4653
Travel & Lodging,2006-2008,383.94,CC10349,4654
"Surveys, Polls & Voter Lists",2006-2008,423.72,CC10349,4655
Printing,2006-2008,7376.63,CC10349,4656
Food & Beverages,2006-2008,1977.18,CC10349,4657
Professional Services,2006-2008,272.34,CC10349,4658
Contribution to Political Party,2006-2008,30.00,CC10349,4659
Hawaii Election Campaign Fund,2008-2010,1818.11,CC10350,4660
Office Supplies,2006-2008,312.30,CC10350,4661
Printing,2006-2008,6055.09,CC10350,4662
"Surveys, Polls & Voter Lists",2006-2008,261.78,CC10350,4663
Professional Services,2008-2010,200.00,CC10350,4664
Lease/Rent,2006-2008,225.00,CC10350,4665
Advertising,2006-2008,3130.39,CC10350,4666
Food & Beverages,2006-2008,2530.29,CC10350,4667
Bank Charges & Adjustments,2006-2008,48.48,CC10350,4668
Professional Services,2006-2008,605.00,CC10350,4669
Postage/Mailing,2006-2008,3079.88,CC10350,4670
Other,2006-2008,844.77,CC10350,4671
Office Supplies,2006-2008,759.05,CC10351,4672
Advertising,2006-2008,6335.72,CC10351,4673
Bank Charges & Adjustments,2006-2008,34.58,CC10351,4674
Filing Fee,2006-2008,250.00,CC10351,4675
Lease/Rent,2006-2008,500.00,CC10351,4676
Food & Beverages,2008-2010,413.46,CC10351,4677
Food & Beverages,2006-2008,426.00,CC10351,4678
Contribution to Political Party,2008-2010,700.00,CC10352,4679
Postage/Mailing,2012-2014,220.70,CC10352,4680
Office Supplies,2010-2012,718.57,CC10352,4681
Advertising,2006-2008,23996.79,CC10352,4682
Contribution to Community Organization,2008-2010,300.00,CC10352,4683
Candidate Fundraiser Tickets,2008-2010,600.00,CC10352,4684
Durable Assets,2008-2010,2010.19,CC10352,4685
Bank Charges & Adjustments,2008-2010,52.00,CC10352,4686
Printing,2008-2010,1368.41,CC10352,4687
Lease/Rent,2008-2010,289.60,CC10352,4688
Candidate Fundraiser Tickets,2006-2008,416.24,CC10352,4689
Candidate Fundraiser Tickets,2010-2012,341.14,CC10352,4690
Travel & Lodging,2006-2008,173.29,CC10352,4691
Printing,2012-2014,159.37,CC10352,4692
Other,2010-2012,4752.70,CC10352,4693
Contribution to Community Organization,2010-2012,100.00,CC10352,4694
Office Supplies,2006-2008,39.45,CC10352,4695
Postage/Mailing,2008-2010,568.80,CC10352,4696
Advertising,2010-2012,10724.31,CC10352,4697
Food & Beverages,2010-2012,5143.06,CC10352,4698
Other,2006-2008,2875.96,CC10352,4699
Candidate Fundraiser Tickets,2012-2014,550.00,CC10352,4700
Food & Beverages,2012-2014,2955.95,CC10352,4701
Postage/Mailing,2010-2012,4307.09,CC10352,4702
"Surveys, Polls & Voter Lists",2012-2014,262.55,CC10352,4703
Bank Charges & Adjustments,2010-2012,17.25,CC10352,4704
Lease/Rent,2010-2012,650.00,CC10352,4705
Bank Charges & Adjustments,2012-2014,30.65,CC10352,4706
Food & Beverages,2008-2010,4297.51,CC10352,4707
Travel & Lodging,2012-2014,1022.00,CC10352,4708
"Surveys, Polls & Voter Lists",2008-2010,50.00,CC10352,4709
Food & Beverages,2006-2008,2027.09,CC10352,4710
Other,2012-2014,260.00,CC10352,4711
Office Supplies,2008-2010,575.68,CC10352,4712
Advertising,2008-2010,6402.65,CC10352,4713
Contribution to Political Party,2010-2012,850.00,CC10352,4714
Contribution to Community Organization,2012-2014,575.00,CC10352,4715
Printing,2010-2012,1794.58,CC10352,4716
Hawaii Election Campaign Fund,2008-2010,122.50,CC10352,4717
Postage/Mailing,2006-2008,7662.63,CC10352,4718
Contribution to Political Party,2012-2014,450.00,CC10352,4719
Other,2008-2010,4403.88,CC10352,4720
"Surveys, Polls & Voter Lists",2006-2008,300.00,CC10352,4721
Vehicle,2006-2008,50.44,CC10352,4722
Filing Fee,2006-2008,250.00,CC10352,4723
Office Supplies,2012-2014,143.45,CC10352,4724
Filing Fee,2008-2010,260.00,CC10352,4725
Hawaii Election Campaign Fund,2012-2014,100.00,CC10352,4726
Postage/Mailing,2008-2010,3477.82,CC10353,4727
Printing,2010-2012,3865.32,CC10353,4728
Bank Charges & Adjustments,2006-2008,93.65,CC10353,4729
Contribution to Political Party,2010-2012,200.00,CC10353,4730
Office Supplies,2006-2008,745.33,CC10353,4731
Filing Fee,2006-2008,25.00,CC10353,4732
"Surveys, Polls & Voter Lists",2010-2012,576.49,CC10353,4733
Postage/Mailing,2010-2012,13062.67,CC10353,4734
Professional Services,2010-2012,966.01,CC10353,4735
Filing Fee,2010-2012,150.00,CC10353,4736
Food & Beverages,2010-2012,6550.55,CC10353,4737
Other,2008-2010,236.20,CC10353,4738
Advertising,2006-2008,3479.01,CC10353,4739
Office Supplies,2008-2010,27.84,CC10353,4740
Bank Charges & Adjustments,2008-2010,102.00,CC10353,4741
Other,2010-2012,713.74,CC10353,4742
Professional Services,2006-2008,16.19,CC10353,4743
Advertising,2008-2010,10588.62,CC10353,4744
"Surveys, Polls & Voter Lists",2006-2008,555.50,CC10353,4745
Other,2006-2008,190.01,CC10353,4746
Advertising,2010-2012,10985.58,CC10353,4747
Candidate Fundraiser Tickets,2008-2010,74.93,CC10353,4748
Contribution to Community Organization,2012-2014,50.00,CC10353,4749
Professional Services,2008-2010,4.17,CC10353,4750
Food & Beverages,2008-2010,2606.30,CC10353,4751
"Surveys, Polls & Voter Lists",2008-2010,795.00,CC10353,4752
Contribution to Community Organization,2010-2012,50.00,CC10353,4753
Postage/Mailing,2006-2008,11618.52,CC10353,4754
Printing,2008-2010,227.08,CC10353,4755
Printing,2006-2008,9778.90,CC10353,4756
Food & Beverages,2006-2008,1345.46,CC10353,4757
Filing Fee,2012-2014,200.00,CC10353,4758
Taxes,2008-2010,4.68,CC10354,4759
Printing,2006-2008,85.05,CC10354,4760
Hawaii Election Campaign Fund,2012-2014,0.37,CC10354,4761
Filing Fee,2008-2010,250.00,CC10354,4762
Food & Beverages,2010-2012,552.65,CC10354,4763
Advertising,2006-2008,1062.94,CC10354,4764
Food & Beverages,2006-2008,125.47,CC10354,4765
Food & Beverages,2008-2010,53.49,CC10354,4766
Other,2012-2014,2000.00,CC10354,4767
Contribution to Community Organization,2012-2014,2679.90,CC10354,4768
Taxes,2006-2008,93.08,CC10354,4769
Advertising,2008-2010,664.97,CC10354,4770
Bank Charges & Adjustments,2012-2014,0.02,CC10354,4771
Contribution to Community Organization,2006-2008,75.00,CC10354,4772
Bank Charges & Adjustments,2006-2008,11.25,CC10354,4773
Filing Fee,2006-2008,250.00,CC10354,4774
Postage/Mailing,2006-2008,41.00,CC10354,4775
Other,2008-2010,350.00,CC10354,4776
Printing,2006-2008,287.50,CC10356,4777
Filing Fee,2006-2008,250.00,CC10356,4778
Insurance,2006-2008,312.87,CC10356,4779
Other,2006-2008,1329.85,CC10356,4780
Office Supplies,2006-2008,168.66,CC10356,4781
Lease/Rent,2006-2008,500.00,CC10356,4782
Food & Beverages,2006-2008,2870.46,CC10356,4783
Postage/Mailing,2006-2008,405.00,CC10356,4784
Candidate Fundraiser Tickets,2006-2008,75.00,CC10356,4785
Bank Charges & Adjustments,2006-2008,70.25,CC10356,4786
Advertising,2006-2008,12841.72,CC10356,4787
Travel & Lodging,2006-2008,120.00,CC10356,4788
Professional Services,2006-2008,1361.88,CC10356,4789
Bank Charges & Adjustments,2008-2010,2.00,CC10357,4790
Office Supplies,2006-2008,2645.04,CC10357,4791
Professional Services,2006-2008,2161.65,CC10357,4792
Bank Charges & Adjustments,2006-2008,26.00,CC10357,4793
Printing,2006-2008,20979.09,CC10357,4794
Other,2006-2008,1774.59,CC10357,4795
Food & Beverages,2006-2008,5502.41,CC10357,4796
Vehicle,2006-2008,9.50,CC10357,4797
Advertising,2006-2008,4075.34,CC10357,4798
Professional Services,2008-2010,257.09,CC10357,4799
Postage/Mailing,2006-2008,72.00,CC10357,4800
Office Supplies,2008-2010,257.47,CC10358,4801
Postage/Mailing,2008-2010,9946.20,CC10358,4802
"Surveys, Polls & Voter Lists",2006-2008,636.76,CC10358,4803
Postage/Mailing,2012-2014,198.00,CC10358,4804
Professional Services,2006-2008,132.36,CC10358,4805
Office Supplies,2010-2012,1349.23,CC10358,4806
Lease/Rent,2008-2010,281.01,CC10358,4807
Bank Charges & Adjustments,2012-2014,210.00,CC10358,4808
Filing Fee,2008-2010,250.00,CC10358,4809
Postage/Mailing,2006-2008,12289.02,CC10358,4810
Other,2006-2008,7490.71,CC10358,4811
Professional Services,2008-2010,227.60,CC10358,4812
Utilities,2006-2008,287.13,CC10358,4813
Lease/Rent,2010-2012,361.00,CC10358,4814
"Surveys, Polls & Voter Lists",2008-2010,300.00,CC10358,4815
Other,2012-2014,73.74,CC10358,4816
Advertising,2006-2008,476.02,CC10358,4817
Printing,2012-2014,55.49,CC10358,4818
Printing,2006-2008,10729.98,CC10358,4819
Printing,2008-2010,18602.36,CC10358,4820
Advertising,2010-2012,4057.52,CC10358,4821
"Surveys, Polls & Voter Lists",2010-2012,523.56,CC10358,4822
Other,2008-2010,3407.56,CC10358,4823
Professional Services,2010-2012,503.05,CC10358,4824
Postage/Mailing,2010-2012,23106.31,CC10358,4825
Food & Beverages,2008-2010,8036.95,CC10358,4826
Bank Charges & Adjustments,2010-2012,45.00,CC10358,4827
Printing,2010-2012,17921.27,CC10358,4828
Travel & Lodging,2006-2008,21.00,CC10358,4829
Office Supplies,2006-2008,166.88,CC10358,4830
Filing Fee,2006-2008,25.00,CC10358,4831
Lease/Rent,2006-2008,59.00,CC10358,4832
Contribution to Political Party,2008-2010,500.00,CC10358,4833
Advertising,2008-2010,445.36,CC10358,4834
Food & Beverages,2006-2008,1596.07,CC10358,4835
Other,2010-2012,13404.24,CC10358,4836
Bank Charges & Adjustments,2006-2008,37.75,CC10358,4837
Food & Beverages,2010-2012,5854.96,CC10358,4838
Filing Fee,2010-2012,250.00,CC10358,4839
Food & Beverages,2012-2014,2813.23,CC10358,4840
Vehicle,2008-2010,0.75,CC10358,4841
Contribution to Political Party,2006-2008,80.00,CC10358,4842
Filing Fee,2006-2008,25.00,CC10359,4843
Professional Services,2006-2008,1165.75,CC10359,4844
Printing,2006-2008,5896.09,CC10359,4845
Bank Charges & Adjustments,2006-2008,11.23,CC10359,4846
Office Supplies,2008-2010,1484.65,CC10359,4847
Advertising,2012-2014,1283.26,CC10359,4848
Hawaii Election Campaign Fund,2008-2010,50.00,CC10359,4849
Food & Beverages,2012-2014,686.30,CC10359,4850
Contribution to Community Organization,2010-2012,700.00,CC10359,4851
Other,2006-2008,115.31,CC10359,4852
Office Supplies,2006-2008,15.49,CC10359,4853
Contribution to Political Party,2008-2010,200.00,CC10359,4854
Contribution to Political Party,2012-2014,600.00,CC10359,4855
Bank Charges & Adjustments,2008-2010,28.94,CC10359,4856
Filing Fee,2010-2012,25.00,CC10359,4857
Postage/Mailing,2006-2008,4288.36,CC10359,4858
Food & Beverages,2006-2008,717.01,CC10359,4859
Professional Services,2010-2012,1644.66,CC10359,4860
Professional Services,2012-2014,342.05,CC10359,4861
Filing Fee,2008-2010,250.00,CC10359,4862
Food & Beverages,2010-2012,2025.72,CC10359,4863
Postage/Mailing,2010-2012,180.00,CC10359,4864
Contribution to Community Organization,2012-2014,681.80,CC10359,4865
"Surveys, Polls & Voter Lists",2010-2012,650.00,CC10359,4866
"Surveys, Polls & Voter Lists",2006-2008,200.04,CC10359,4867
Filing Fee,2012-2014,225.00,CC10359,4868
Bank Charges & Adjustments,2010-2012,36.37,CC10359,4869
Other,2010-2012,305.00,CC10359,4870
Advertising,2010-2012,27817.37,CC10359,4871
Office Supplies,2010-2012,279.96,CC10359,4872
Contribution to Political Party,2010-2012,600.00,CC10359,4873
Printing,2008-2010,1010.86,CC10359,4874
Bank Charges & Adjustments,2012-2014,40.20,CC10359,4875
Advertising,2008-2010,19000.63,CC10359,4876
Other,2012-2014,7.67,CC10359,4877
Advertising,2006-2008,10331.82,CC10359,4878
Other,2008-2010,430.15,CC10359,4879
Contribution to Community Organization,2008-2010,400.00,CC10359,4880
Contribution to Political Party,2006-2008,100.00,CC10359,4881
"Surveys, Polls & Voter Lists",2008-2010,300.00,CC10359,4882
Food & Beverages,2008-2010,2665.90,CC10359,4883
Printing,2012-2014,35.08,CC10359,4884
Postage/Mailing,2008-2010,1040.00,CC10359,4885
Printing,2010-2012,772.54,CC10359,4886
Professional Services,2008-2010,581.25,CC10359,4887
Postage/Mailing,2012-2014,99.00,CC10359,4888
Candidate Fundraiser Tickets,2008-2010,24.98,CC10359,4889
Printing,2010-2012,3015.59,CC10361,4890
Printing,2008-2010,4783.00,CC10361,4891
Bank Charges & Adjustments,2010-2012,18.00,CC10361,4892
Professional Services,2006-2008,300.00,CC10361,4893
Printing,2006-2008,2531.40,CC10361,4894
Candidate Fundraiser Tickets,2006-2008,73.30,CC10361,4895
Food & Beverages,2006-2008,485.15,CC10361,4896
Other,2006-2008,499.65,CC10361,4897
Postage/Mailing,2006-2008,463.05,CC10361,4898
Advertising,2010-2012,8872.51,CC10361,4899
Advertising,2006-2008,15958.19,CC10361,4900
Contribution to Community Organization,2010-2012,160.00,CC10361,4901
Advertising,2008-2010,3299.55,CC10363,4902
Office Supplies,2006-2008,382.51,CC10363,4903
Lease/Rent,2006-2008,820.62,CC10363,4904
Postage/Mailing,2010-2012,18.00,CC10363,4905
Other,2010-2012,301.09,CC10363,4906
Lease/Rent,2010-2012,34.00,CC10363,4907
Bank Charges & Adjustments,2008-2010,28.00,CC10363,4908
Food & Beverages,2006-2008,2825.59,CC10363,4909
Printing,2006-2008,266.25,CC10363,4910
Printing,2010-2012,147.00,CC10363,4911
Advertising,2010-2012,11019.81,CC10363,4912
Advertising,2006-2008,6311.30,CC10363,4913
Contribution to Community Organization,2012-2014,62.63,CC10363,4914
Other,2006-2008,10607.09,CC10363,4915
Bank Charges & Adjustments,2012-2014,10.00,CC10363,4916
Bank Charges & Adjustments,2006-2008,13.15,CC10363,4917
Office Supplies,2010-2012,11.00,CC10363,4918
Other,2008-2010,894.71,CC10363,4919
Postage/Mailing,2008-2010,44.00,CC10363,4920
Postage/Mailing,2006-2008,1058.40,CC10363,4921
Lease/Rent,2008-2010,25.00,CC10363,4922
Bank Charges & Adjustments,2006-2008,29.25,CC10365,4923
Advertising,2006-2008,502.82,CC10365,4924
Other,2006-2008,506.67,CC10365,4925
Professional Services,2006-2008,535.00,CC10365,4926
Office Supplies,2006-2008,205.11,CC10365,4927
Vehicle,2006-2008,40.00,CC10365,4928
Food & Beverages,2006-2008,535.80,CC10365,4929
Postage/Mailing,2006-2008,28.20,CC10365,4930
Durable Assets,2006-2008,119.76,CC10365,4931
Printing,2006-2008,292.54,CC10365,4932
Travel & Lodging,2006-2008,110.12,CC10365,4933
"Surveys, Polls & Voter Lists",2006-2008,13.00,CC10365,4934
Contribution to Community Organization,2006-2008,100.00,CC10366,4935
Hawaii Election Campaign Fund,2008-2010,4971.00,CC10366,4936
Bank Charges & Adjustments,2008-2010,6.56,CC10366,4937
Travel & Lodging,2006-2008,1394.82,CC10366,4938
Other,2006-2008,486.90,CC10366,4939
Printing,2006-2008,50.53,CC10366,4940
Office Supplies,2006-2008,108.65,CC10366,4941
Vehicle,2006-2008,1080.99,CC10366,4942
Postage/Mailing,2006-2008,154.00,CC10366,4943
Advertising,2006-2008,1792.92,CC10366,4944
Bank Charges & Adjustments,2006-2008,284.30,CC10366,4945
Food & Beverages,2006-2008,1311.37,CC10366,4946
Travel & Lodging,2006-2008,1157.76,CC10367,4947
"Surveys, Polls & Voter Lists",2006-2008,25.00,CC10367,4948
Employee Services,2006-2008,5533.80,CC10367,4949
Food & Beverages,2006-2008,1084.03,CC10367,4950
Lease/Rent,2006-2008,1630.00,CC10367,4951
Advertising,2008-2010,4618.89,CC10367,4952
Other,2006-2008,1245.92,CC10367,4953
Office Supplies,2006-2008,946.46,CC10367,4954
Contribution to Political Party,2006-2008,245.00,CC10367,4955
Postage/Mailing,2012-2014,2031.22,CC10367,4956
Office Supplies,2008-2010,58.90,CC10367,4957
Hawaii Election Campaign Fund,2006-2008,25.00,CC10367,4958
Printing,2010-2012,950.96,CC10367,4959
Professional Services,2006-2008,3881.35,CC10367,4960
Contribution to Community Organization,2006-2008,466.00,CC10367,4961
"Surveys, Polls & Voter Lists",2012-2014,158.00,CC10367,4962
Contribution to Political Party,2008-2010,142.00,CC10367,4963
Office Supplies,2010-2012,268.03,CC10367,4964
Utilities,2006-2008,314.29,CC10367,4965
Contribution to Community Organization,2008-2010,305.00,CC10367,4966
Bank Charges & Adjustments,2012-2014,16.55,CC10367,4967
Advertising,2012-2014,751.86,CC10367,4968
Postage/Mailing,2006-2008,122.69,CC10367,4969
Travel & Lodging,2010-2012,38.49,CC10367,4970
Advertising,2010-2012,909.70,CC10367,4971
Postage/Mailing,2008-2010,1377.12,CC10367,4972
"Surveys, Polls & Voter Lists",2010-2012,316.00,CC10367,4973
Other,2008-2010,171.81,CC10367,4974
Bank Charges & Adjustments,2006-2008,279.39,CC10367,4975
Advertising,2006-2008,17717.72,CC10367,4976
Printing,2012-2014,30.00,CC10367,4977
Food & Beverages,2012-2014,17434.02,CC10368,4978
Filing Fee,2008-2010,250.00,CC10368,4979
Food & Beverages,2010-2012,20684.16,CC10368,4980
Professional Services,2010-2012,4081.26,CC10368,4981
Professional Services,2006-2008,8557.50,CC10368,4982
Other,2006-2008,3032.34,CC10368,4983
Hawaii Election Campaign Fund,2010-2012,108.25,CC10368,4984
Office Supplies,2010-2012,382.41,CC10368,4985
Travel & Lodging,2006-2008,1110.96,CC10368,4986
Lease/Rent,2010-2012,1800.00,CC10368,4987
Lease/Rent,2006-2008,2000.00,CC10368,4988
Filing Fee,2010-2012,250.00,CC10368,4989
Travel & Lodging,2012-2014,40.00,CC10368,4990
Advertising,2008-2010,13337.30,CC10368,4991
Advertising,2006-2008,63012.13,CC10368,4992
Travel & Lodging,2010-2012,2051.16,CC10368,4993
Contribution to Community Organization,2012-2014,50.00,CC10368,4994
Office Supplies,2008-2010,448.30,CC10368,4995
Bank Charges & Adjustments,2012-2014,452.82,CC10368,4996
Travel & Lodging,2008-2010,374.20,CC10368,4997
Office Supplies,2006-2008,595.69,CC10368,4998
Food & Beverages,2006-2008,5745.01,CC10368,4999
Contribution to Community Organization,2010-2012,2349.87,CC10368,5000
Other,2010-2012,5200.48,CC10368,5001
Filing Fee,2006-2008,250.00,CC10368,5002
Advertising,2010-2012,26897.05,CC10368,5003
Bank Charges & Adjustments,2010-2012,125.10,CC10368,5004
Postage/Mailing,2010-2012,179.00,CC10368,5005
Candidate Fundraiser Tickets,2006-2008,50.00,CC10368,5006
"Surveys, Polls & Voter Lists",2010-2012,50.00,CC10368,5007
Bank Charges & Adjustments,2006-2008,20.25,CC10368,5008
Printing,2010-2012,374.87,CC10368,5009
Printing,2012-2014,95.73,CC10368,5010
Printing,2006-2008,1944.33,CC10368,5011
Professional Services,2008-2010,3997.54,CC10368,5012
Professional Services,2012-2014,521.25,CC10368,5013
Vehicle,2010-2012,226.79,CC10368,5014
Postage/Mailing,2006-2008,628.00,CC10368,5015
Other,2008-2010,3818.25,CC10368,5016
Durable Assets,2012-2014,783.32,CC10368,5017
Vehicle,2006-2008,600.00,CC10368,5018
Candidate Fundraiser Tickets,2010-2012,150.00,CC10368,5019
Other,2012-2014,3135.68,CC10368,5020
Bank Charges & Adjustments,2008-2010,100.52,CC10368,5021
Food & Beverages,2008-2010,7530.44,CC10368,5022
Durable Assets,2010-2012,294.32,CC10368,5023
Lease/Rent,2008-2010,2000.00,CC10368,5024
Advertising,2012-2014,3474.47,CC10368,5025
Lease/Rent,2012-2014,450.00,CC10368,5026
Candidate Fundraiser Tickets,2012-2014,50.00,CC10368,5027
Other,2008-2010,75.00,CC10369,5028
Bank Charges & Adjustments,2008-2010,15.00,CC10369,5029
Advertising,2008-2010,3205.50,CC10369,5030
Food & Beverages,2008-2010,121.30,CC10369,5031
Printing,2008-2010,93.72,CC10369,5032
Office Supplies,2006-2008,33.02,CC10369,5033
Advertising,2006-2008,12138.10,CC10369,5034
Postage/Mailing,2006-2008,474.81,CC10370,5035
Advertising,2006-2008,47159.35,CC10370,5036
Contribution to Community Organization,2006-2008,891.00,CC10370,5037
Other,2006-2008,6293.78,CC10370,5038
Utilities,2006-2008,502.06,CC10370,5039
Filing Fee,2006-2008,495.00,CC10370,5040
Bank Charges & Adjustments,2006-2008,1413.00,CC10370,5041
Travel & Lodging,2006-2008,1505.48,CC10370,5042
Office Supplies,2006-2008,919.28,CC10370,5043
Candidate Fundraiser Tickets,2006-2008,421.39,CC10370,5044
Professional Services,2006-2008,2877.36,CC10370,5045
Contribution to Political Party,2006-2008,735.00,CC10370,5046
Food & Beverages,2006-2008,7244.24,CC10370,5047
Lease/Rent,2006-2008,284.59,CC10370,5048
Office Supplies,2006-2008,100.85,CC10371,5049
Advertising,2006-2008,6170.30,CC10371,5050
"Surveys, Polls & Voter Lists",2008-2010,45.00,CC10371,5051
Professional Services,2008-2010,500.00,CC10371,5052
Postage/Mailing,2008-2010,20.00,CC10371,5053
Filing Fee,2008-2010,250.00,CC10371,5054
